filename,track_title,duration,bpm,artist,album,genre,subgenre,timeofday
130129838.mp3,Black Out (vocal),02:14,79.0,Greco Tax,anf,nan,,
130129902.mp3,In Her 20s (vocal),02:48,80.5,Greco Tax,anf,nan,,
130009764.mp3,I Get It (vocal),02:10,90.0,The Red Collective,anf,Pop,,
130008788.mp3,Keeping Up (vocal),02:09,130.0,The Red Collective,anf,Pop,,
122022812.mp3,Fell In Love (vocal),02:26,140.0,The Red Collective,anf,Hip Hop,,
130004788.mp3,Dance On Em (vocal),02:20,90.0,The Red Collective,anf,Hip Hop; Contemporary Hip Hop,,
130003252.mp3,Nananana (vocal),02:34,116.0,ThBenj,anf,Hip Hop,,
130012516.mp3,Last Life (vocal),03:14,136.0,D Won,anf,R&B; World; Africa Afrobeats; Hip Hop,,
130004852.mp3,My Wave (vocal),02:22,173.33,The Red Collective,anf,Hip Hop; Contemporary Hip Hop,,
52125310.mp3,Get It (vocal),02:40,72.0,Indigoe,Strut (Female Hip Hop),Hip Hop,"Contemporary Hip Hop/Pop, Trailer Music",
130002372.mp3,Switch The Vibe Up (vocal),02:37,79.5,Andre Writer,anf,Hip Hop,,
130027388.mp3,Hurt Me (vocal),02:36,150.0,Sleeping Ghost,anf,Underground Hip Hop; Turntablism,,
130031844.mp3,Way 2 Soon (vocal),02:53,148.0,Deonta Genius,anf,Hip Hop,,
130033340.mp3,Thought I Was Playing (vocal) CLEAN,03:04,114.99,Da Deputy,anf,Trap,,
29148862.mp3,Dreams,04:11,89.78,Clarke Boyz,Hoodburbia,Pop,Contemporary Hip Hop/Pop,
29459212.mp3,Too Much Like A Rock Star,04:05,104.0,Deuce Deuce,Deuce Deuce,Pop,Contemporary Hip Hop/Pop,
31357816.mp3,The Talk.mp3,03:22,145.0,King Salomon,Love Records,Pop,Trap,
39814246.mp3,Moving Mountains,03:26,80.0,Elan Suave,Elan Suave,Pop,Contemporary Hip Hop/Pop,
39814252.mp3,Jealousy.mp3,03:28,149.94,Elan Suave,Elan Suave,Pop,Trap,
